timestamp,symbol,current_price,call_gex,put_gex,total_gex,expiration_date
2024-11-12 12:06:21.375670,SPY,594.8099975585938,5330076.271328104,15792962.21166266,21123038.482990764,2024-11-12
2024-11-12 12:06:23.424739,QQQ,510.2900085449219,4039978.288744276,7348402.405409506,11388380.694153782,2024-11-12
2024-11-12 12:11:25.481432,SPY,595.0800170898438,6018258.707126983,8941829.908634743,14960088.615761727,2024-11-12
2024-11-12 12:11:27.687294,QQQ,510.6724853515625,4679715.200241578,4711474.692823386,9391189.893064965,2024-11-12
2024-11-12 12:16:29.923956,SPY,595.5349731445312,7443166.996823325,12417677.702389374,19860844.6992127,2024-11-12
2024-11-12 12:16:32.141408,QQQ,511.3200073242188,6304280.752405583,10374691.278022252,16678972.030427836,2024-11-12
2024-11-12 12:21:34.295789,SPY,595.718994140625,8406501.459191715,15670029.724724866,24076531.183916584,2024-11-12
2024-11-12 12:21:36.820038,QQQ,511.489990234375,7151102.014739307,11926331.066199224,19077433.08093853,2024-11-12
2024-11-12 12:26:40.003848,SPY,595.5999755859375,8580070.945405405,14456120.388321515,23036191.33372692,2024-11-12
2024-11-12 12:26:42.605201,QQQ,511.239990234375,7047647.612825257,11132518.041113935,18180165.65393919,2024-11-12
2024-11-12 12:31:46.520963,SPY,596.0399780273438,12635224.22190708,10949941.356903344,23585165.578810424,2024-11-12
2024-11-12 12:31:49.259249,QQQ,511.7550048828125,10183289.026179995,6673484.965701055,16856773.99188105,2024-11-12
2024-11-12 12:36:51.611109,SPY,596.625,16648277.190669809,10229641.158224083,26877918.348893896,2024-11-12
2024-11-12 12:36:54.998930,QQQ,512.3400268554688,10281513.300400082,6562970.896472644,16844484.196872726,2024-11-12
2024-11-12 12:41:57.853462,SPY,596.4600219726562,13821387.627223607,11779751.120864792,25601138.7480884,2024-11-12
2024-11-12 12:42:00.040598,QQQ,512.0700073242188,14344628.535011403,8030443.924913648,22375072.45992505,2024-11-12
2024-11-12 12:47:02.656836,SPY,596.760009765625,18815417.17541344,12447735.882397449,31263153.057810888,2024-11-12
2024-11-12 12:47:05.185878,QQQ,512.4000244140625,10913694.111045906,8847085.768866729,19760779.87991264,2024-11-12
2024-11-12 12:52:07.441600,SPY,596.9949951171875,24018974.6518686,12954634.072410597,36973608.72427919,2024-11-12
2024-11-12 12:52:09.741913,QQQ,512.5001220703125,16406900.821660426,9459050.16658738,25865950.988247804,2024-11-12
2024-11-12 12:57:11.943267,SPY,597.5399780273438,18556041.33374489,10819520.978622958,29375562.31236785,2024-11-12
2024-11-12 12:57:14.171350,QQQ,513.0700073242188,38214954.803697854,7485884.929779279,45700839.73347713,2024-11-12
2024-11-12 13:02:16.548274,SPY,597.5900268554688,19669825.14751996,12333891.70246141,32003716.849981364,2024-11-12
2024-11-12 13:02:19.222586,QQQ,512.864990234375,17506071.8124421,9332030.88498938,26838102.69743148,2024-11-12
2024-11-12 13:07:22.566519,SPY,597.8499755859375,26354840.55723841,13153055.454241714,39507896.01148013,2024-11-12
2024-11-12 13:07:24.950922,QQQ,513.1483154296875,19509260.89172364,10073094.630775403,29582355.52249904,2024-11-12
2024-11-12 13:12:27.781000,SPY,597.5399780273438,18522120.073176064,14721688.35519776,33243808.428373825,2024-11-12
2024-11-12 13:12:30.237640,QQQ,512.8900146484375,16494585.575704085,10810433.8837845,27305019.459488586,2024-11-12
2024-11-12 13:17:32.671432,SPY,597.780029296875,23708347.3349318,15585589.807823522,39293937.14275532,2024-11-12
2024-11-12 13:17:34.873704,QQQ,513.010009765625,16115428.39061203,11666085.363825584,27781513.75443761,2024-11-12
2024-11-12 13:22:37.205130,SPY,597.780029296875,22583874.36524101,16443058.631843984,39026932.99708499,2024-11-12
2024-11-12 13:22:39.839071,QQQ,513.02001953125,17139727.139013056,12173334.867000047,29313062.006013103,2024-11-12
2024-11-12 13:27:42.060487,SPY,597.9998779296875,22499551.771806054,18227793.69973636,40727345.4715424,2024-11-12
2024-11-12 13:27:44.494622,QQQ,513.010009765625,17123296.475534726,14924864.11787364,32048160.59340837,2024-11-12
2024-11-12 13:32:46.810470,SPY,598.02001953125,24342533.183612216,19471228.11151554,43813761.29512776,2024-11-12
2024-11-12 13:32:49.120989,QQQ,513.1900024414062,17997329.531351745,13392698.453957198,31390027.985308945,2024-11-12
2024-11-12 13:37:51.403688,SPY,598.2650146484375,28255321.873546984,18965993.51037896,47221315.383925945,2024-11-12
2024-11-12 13:37:53.744857,QQQ,513.4500122070312,19597205.61655787,12362334.995355606,31959540.61191348,2024-11-12
2024-11-12 13:42:56.873176,SPY,598.3150024414062,32312274.34448197,17274682.861695495,49586957.20617747,2024-11-12
2024-11-12 13:42:59.001665,QQQ,513.4299926757812,22993977.69681807,12168310.18248384,35162287.879301906,2024-11-12
2024-11-12 13:48:01.182034,SPY,598.1500244140625,31197361.8953948,21061936.51200925,52259298.40740405,2024-11-12
2024-11-12 13:48:03.715599,QQQ,513.2999877929688,19338811.10205587,14115559.075217376,33454370.177273247,2024-11-12
2024-11-12 13:53:06.140635,SPY,598.0399780273438,26822684.56993728,23172059.830033075,49994744.39997035,2024-11-12
2024-11-12 13:53:08.227480,QQQ,513.2501220703125,21602713.79109834,15422704.3559365,37025418.14703484,2024-11-12
2024-11-12 13:58:11.050143,SPY,597.9401245117188,32664931.747375004,26847386.80455804,59512318.55193305,2024-11-12
2024-11-12 13:58:13.283710,QQQ,512.9598999023438,18802115.624044307,17968587.17913556,36770702.80317987,2024-11-12
2024-11-12 14:03:16.053079,SPY,597.9199829101562,33188446.32261707,29042491.714662872,62230938.03727994,2024-11-12
2024-11-12 14:03:18.357919,QQQ,513.0100708007812,18315226.38314897,18971481.815661177,37286708.19881015,2024-11-12
2024-11-12 14:08:20.741713,SPY,597.9099731445312,29857967.78683605,33213380.04365881,63071347.83049487,2024-11-12
2024-11-12 14:08:23.419741,QQQ,512.9199829101562,15112567.880245646,21312762.400931623,36425330.28117727,2024-11-12
2024-11-12 14:13:27.842530,SPY,597.8800048828125,28104120.978039373,36380322.74451575,64484443.72255512,2024-11-12
2024-11-12 14:13:30.259242,QQQ,512.9871826171875,15842693.51059745,20404133.38861433,36246826.89921179,2024-11-12
2024-11-12 14:18:33.251281,SPY,597.3699951171875,23199133.015709102,28560446.86634011,51759579.88204922,2024-11-12
2024-11-12 14:18:35.601000,QQQ,512.788818359375,15284381.93753516,25976307.304186106,41260689.24172127,2024-11-12
2024-11-12 14:23:38.277742,SPY,597.5,26672648.552141435,24162655.630007133,50835304.18214857,2024-11-12
2024-11-12 14:23:40.688907,QQQ,512.8800048828125,18286699.45983306,19449815.52479314,37736514.98462621,2024-11-12
2024-11-12 14:28:43.476041,SPY,597.2849731445312,24214363.70564036,32089174.74048625,56303538.44612661,2024-11-12
2024-11-12 14:28:45.960701,QQQ,512.8599853515625,20271428.537082687,21250988.7264368,41522417.26351948,2024-11-12
2024-11-12 14:33:49.224567,SPY,597.219970703125,24204317.33669716,37037709.96556418,61242027.30226135,2024-11-12
2024-11-12 14:33:51.823536,QQQ,512.8402099609375,19217867.704645827,21332297.07359472,40550164.77824055,2024-11-12
2024-11-12 14:38:54.258740,SPY,597.4000244140625,26815152.236789063,28416672.85882537,55231825.09561443,2024-11-12
2024-11-12 14:38:57.027966,QQQ,513.1300048828125,21792803.382649165,18921161.11323108,40713964.49588024,2024-11-12
2024-11-12 14:43:59.270505,SPY,597.3399047851562,26666812.915558897,31227321.647157315,57894134.562716216,2024-11-12
2024-11-12 14:44:01.732335,QQQ,513.27001953125,27358755.4471362,17540332.36106062,44899087.80819681,2024-11-12
2024-11-12 14:49:04.106377,SPY,597.35498046875,34959843.981859684,37509482.73476805,72469326.71662773,2024-11-12
2024-11-12 14:49:06.945022,QQQ,513.27001953125,11336394.81540666,15732853.905141098,27069248.72054776,2024-11-12
2024-11-12 14:54:09.223463,SPY,596.7899780273438,23286585.367297083,13493971.106557446,36780556.47385453,2024-11-12
2024-11-12 14:54:12.232671,QQQ,512.6900024414062,20618765.307415064,26797598.094353147,47416363.40176821,2024-11-12
2024-11-12 14:59:15.244546,SPY,596.8200073242188,26774799.42532088,59368412.34907756,86143211.77439845,2024-11-12
2024-11-12 14:59:18.371852,QQQ,512.9000244140625,24276096.511604697,22421778.48819125,46697874.99979595,2024-11-12
2024-11-12 15:04:21.886956,SPY,596.7899780273438,27250333.479645904,71678762.06730536,98929095.54695126,2024-11-12
2024-11-12 15:04:25.616690,QQQ,512.9000244140625,25231073.277833592,24273689.268302366,49504762.54613596,2024-11-12
2024-11-12 15:09:28.934862,SPY,596.7899780273438,25075841.37441301,13764663.202776603,38840504.57718961,2024-11-12
2024-11-12 15:09:31.190572,QQQ,512.9000244140625,20968225.83235403,27526589.95932994,48494815.79168397,2024-11-12
2024-11-12 15:14:33.274687,SPY,596.7899780273438,27802209.985342626,13512392.690435331,41314602.67577796,2024-11-12
2024-11-12 15:14:35.544152,QQQ,512.9000244140625,20249122.727100547,37471843.29830236,57720966.0254029,2024-11-12
2024-11-12 15:19:37.830364,SPY,596.7899780273438,25857161.31564472,13191848.912249235,39049010.22789396,2024-11-12
2024-11-12 15:19:41.436077,QQQ,512.9099731445312,21175210.168335024,42292520.40083089,63467730.56916592,2024-11-12
2024-11-12 15:24:44.901733,SPY,596.7899780273438,35149891.14648533,45494751.99508006,80644643.14156538,2024-11-12
2024-11-12 15:24:47.139606,QQQ,512.9099731445312,38910511.67480489,24136298.908365183,63046810.58317007,2024-11-12
2024-11-12 15:29:49.247920,SPY,596.7899780273438,38245965.46707492,64354794.814572886,102600760.2816478,2024-11-12
2024-11-12 15:29:51.420381,QQQ,512.9099731445312,25948586.4376133,31138837.23562431,57087423.67323761,2024-11-12
2024-11-12 15:34:53.510732,SPY,596.9000244140625,39239583.90730165,10051956.220121443,49291540.12742309,2024-11-12
2024-11-12 15:34:55.968502,QQQ,512.9099731445312,23375658.138466828,83569135.91099057,106944794.0494574,2024-11-12
2024-11-12 15:39:58.145921,SPY,596.9000244140625,32181004.6365731,8576265.769608798,40757270.40618189,2024-11-12
2024-11-12 15:40:00.331368,QQQ,512.9099731445312,22996331.80103728,7056741.393145816,30053073.194183096,2024-11-12
2024-11-12 15:45:03.005657,SPY,596.9000244140625,33538982.019814696,8795350.096370349,42334332.11618505,2024-11-12
2024-11-12 15:45:05.302496,QQQ,512.9099731445312,26567763.857837666,7114271.540065392,33682035.397903055,2024-11-12
2024-11-12 15:50:07.522688,SPY,596.9000244140625,33522136.61147447,8855259.491876386,42377396.103350855,2024-11-12
2024-11-12 15:50:09.717082,QQQ,512.9099731445312,25154194.61277292,7061040.484652374,32215235.09742529,2024-11-12
2024-11-12 15:55:11.846803,SPY,596.9000244140625,29023652.057661537,8853686.749584474,37877338.807246014,2024-11-12
2024-11-12 15:55:14.755542,QQQ,512.9099731445312,23686824.774689622,7059397.37105489,30746222.14574452,2024-11-12
2024-11-12 16:00:17.213495,SPY,596.9000244140625,29023652.057661537,8853686.749584474,37877338.807246014,2024-11-12
2024-11-12 16:00:19.438920,QQQ,512.9099731445312,23686824.774689622,7059397.37105489,30746222.14574452,2024-11-12
2024-11-12 16:05:21.861190,SPY,596.9000244140625,29023652.057661537,8853686.749584474,37877338.807246014,2024-11-12
2024-11-12 16:05:25.018843,QQQ,512.9099731445312,23686824.774689622,7059397.37105489,30746222.14574452,2024-11-12
2024-11-12 16:10:28.169671,SPY,596.9000244140625,29023652.057661537,8853686.749584474,37877338.807246014,2024-11-12
2024-11-12 16:10:30.961817,QQQ,512.9099731445312,23686824.774689622,7059397.37105489,30746222.14574452,2024-11-12
2024-11-12 16:15:33.604782,SPY,596.9000244140625,29023652.057661537,8853686.749584474,37877338.807246014,2024-11-12
2024-11-12 16:15:36.026643,QQQ,512.9099731445312,23686824.774689622,7059397.37105489,30746222.14574452,2024-11-12
2024-11-12 16:20:39.907775,SPY,596.9000244140625,29023652.057661537,8853686.749584474,37877338.807246014,2024-11-12
2024-11-12 16:20:44.650627,QQQ,512.9099731445312,23686824.774689622,7059397.37105489,30746222.14574452,2024-11-12
2024-11-12 16:25:47.493482,SPY,596.9000244140625,29023652.057661537,8853686.749584474,37877338.807246014,2024-11-12
2024-11-12 16:25:50.928533,QQQ,512.9099731445312,23686824.774689622,7059397.37105489,30746222.14574452,2024-11-12
2024-11-12 16:28:56.007955,SPY,596.9000244140625,29023652.057661537,8853686.749584474,37877338.807246014,2024-11-12
2024-11-12 16:29:03.037783,QQQ,512.9099731445312,23686824.774689622,7059397.37105489,30746222.14574452,2024-11-12
2024-11-12 16:30:45.263093,SPY,596.9000244140625,29023652.057661537,8853686.749584474,37877338.807246014,2024-11-12
2024-11-12 16:30:50.798874,QQQ,512.9099731445312,23686824.774689622,7059397.37105489,30746222.14574452,2024-11-12
2024-11-13 08:31:35.015032,SPY,597.3499755859375,581088.7868619155,618533.3468974382,1199622.1337593538,2024-11-13
2024-11-13 08:31:37.667453,QQQ,512.510009765625,763195.8257411192,424505.9835704714,1187701.8093115906,2024-11-13
2024-11-13 08:36:39.839474,SPY,597.2999877929688,442517.8853221618,1642883.3828860442,2085401.2682082064,2024-11-13
2024-11-13 08:36:41.991574,QQQ,512.89501953125,8607879.352455324,16711.549251726752,8624590.90170705,2024-11-13
2024-11-13 08:41:44.151363,SPY,597.3200073242188,423564.2962362869,1114809.5281963164,1538373.8244326033,2024-11-13
2024-11-13 08:41:46.805244,QQQ,512.6599731445312,238826.77541939268,68702.63895345101,307529.4143728437,2024-11-13
2024-11-13 08:46:49.472427,SPY,597.4500122070312,67010.0498147162,119109.61132383948,186119.66113855568,2024-11-13
2024-11-13 08:46:51.853796,QQQ,512.4719848632812,506177.6086082352,644538.4488004522,1150716.0574086874,2024-11-13
2024-11-13 08:51:54.221193,SPY,596.7025146484375,2040344.256016032,280630.4210464524,2320974.677062484,2024-11-13
2024-11-13 08:51:56.343835,QQQ,511.9500122070313,19869843.478616595,11204.521324027844,19881047.999940623,2024-11-13
2024-11-13 08:56:58.424551,SPY,596.594970703125,312740.6271572908,673142.924162714,985883.5513200047,2024-11-13
2024-11-13 08:57:01.548890,QQQ,511.8500061035156,1010502.5569051952,15357.62908844456,1025860.18599364,2024-11-13
2024-11-13 09:02:04.160260,SPY,596.5100708007812,823911.0338225641,1121310.269932289,1945221.303754853,2024-11-13
2024-11-13 09:02:06.363271,QQQ,511.4400024414063,341011.1831400292,721054.3614013708,1062065.5445414,2024-11-13
2024-11-13 09:07:09.047402,SPY,595.39990234375,827508.516711373,1991620.7465677315,2819129.263279104,2024-11-13
2024-11-13 09:07:11.205608,QQQ,510.2999877929688,376035.2599341295,753313.620577638,1129348.8805117677,2024-11-13
2024-11-13 09:12:13.448245,SPY,596.530029296875,1379028.7393965072,2120061.631427172,3499090.3708236786,2024-11-13
2024-11-13 09:12:15.580308,QQQ,511.239990234375,710828.2176537131,1491665.594308708,2202493.811962421,2024-11-13
2024-11-13 09:17:18.069161,SPY,596.2000122070312,1536809.4593559685,2891603.3377777366,4428412.797133705,2024-11-13
2024-11-13 09:17:20.626019,QQQ,510.9755859375,788892.0327251022,1900304.63503567,2689196.667760772,2024-11-13
2024-11-13 09:22:23.389371,SPY,596.0399780273438,1988469.27289634,3591708.7314230693,5580178.004319409,2024-11-13
2024-11-13 09:22:25.856727,QQQ,510.760009765625,1001113.3775253874,2133927.3255930794,3135040.703118467,2024-11-13
2024-11-13 09:27:28.105611,SPY,596.3820190429688,2571893.568006122,3807939.513067037,6379833.081073159,2024-11-13
2024-11-13 09:27:30.312281,QQQ,510.9400024414063,1181119.4879385885,2797240.635378916,3978360.123317504,2024-11-13
2024-11-13 09:32:33.240699,SPY,596.5800170898438,3198095.272558974,4284773.508115909,7482868.780674883,2024-11-13
2024-11-13 09:32:35.434389,QQQ,511.2699890136719,1603930.937052142,2683099.6531923222,4287030.590244465,2024-11-13
2024-11-13 09:37:37.765600,SPY,597.0798950195312,5823416.426691007,3490493.8571361443,9313910.283827152,2024-11-13
2024-11-13 09:37:40.212896,QQQ,511.7999877929688,2653376.535570075,2269151.811628992,4922528.347199067,2024-11-13
2024-11-13 09:42:42.337166,SPY,596.760009765625,5339009.089832351,6010012.316806127,11349021.406638475,2024-11-13
2024-11-13 09:42:44.732434,QQQ,511.260009765625,2487330.3022400094,3693073.003700792,6180403.305940799,2024-11-13
2024-11-13 09:47:46.942094,SPY,597.1199951171875,7564953.861648544,5126340.068698583,12691293.930347126,2024-11-13
2024-11-13 09:47:49.386649,QQQ,511.5400085449219,3231437.5438663173,3316803.253768636,6548240.797634954,2024-11-13
2024-11-13 09:52:51.746720,SPY,596.75,6833656.9691886585,5882329.870986718,12715986.840175375,2024-11-13
2024-11-13 09:52:54.131729,QQQ,511.010009765625,2891723.4674790846,3999839.695065494,6891563.162544578,2024-11-13
2024-11-13 09:57:56.523734,SPY,597.0700073242188,7935010.282615785,6136225.933856188,14071236.216471974,2024-11-13
2024-11-13 09:57:58.853647,QQQ,511.2550048828125,3265757.4742554897,4249085.483962478,7514842.958217967,2024-11-13
2024-11-13 10:03:00.993499,SPY,597.1599731445312,8052132.589851126,6628989.65323197,14681122.243083095,2024-11-13
2024-11-13 10:03:04.387618,QQQ,511.3599853515625,3368286.620394884,4599070.274460223,7967356.894855106,2024-11-13
2024-11-13 10:08:06.515039,SPY,597.02001953125,7742228.694720236,8122182.289862268,15864410.984582502,2024-11-13
2024-11-13 10:08:08.751926,QQQ,511.1799926757813,3244075.311565341,5507566.732518565,8751642.044083906,2024-11-13
2024-11-13 10:13:10.918798,SPY,597.4400024414062,10144154.336159108,6939071.391942521,17083225.72810163,2024-11-13
2024-11-13 10:13:13.149497,QQQ,511.6199951171875,4606327.533020067,4772491.457312985,9378818.990333052,2024-11-13
2024-11-13 10:18:15.470065,SPY,597.3740234375,10051191.267080946,7785948.806179699,17837140.073260643,2024-11-13
2024-11-13 10:18:17.744015,QQQ,511.6998901367188,4948628.752403959,4978326.164703849,9926954.917107807,2024-11-13
2024-11-13 10:23:20.418575,SPY,597.2901000976562,11528480.11371358,8183634.546369509,19712114.66008309,2024-11-13
2024-11-13 10:23:23.964595,QQQ,511.4801025390625,4879925.997871773,5155752.689062079,10035678.686933853,2024-11-13
2024-11-13 10:28:26.241979,SPY,598.0,10931282.454961272,6573369.805805911,17504652.260767184,2024-11-13
2024-11-13 10:28:28.873518,QQQ,512.3062744140625,6645935.88133236,4050180.878134516,10696116.759466875,2024-11-13
2024-11-13 10:33:31.189519,SPY,597.8587036132812,14175023.922787648,7415539.889033518,21590563.811821166,2024-11-13
2024-11-13 10:33:34.002308,QQQ,512.2186889648438,6352855.28232355,4331140.276671304,10683995.558994856,2024-11-13
2024-11-13 10:38:36.846160,SPY,597.9749755859375,11762286.524756806,7075676.317571884,18837962.84232869,2024-11-13
2024-11-13 10:38:38.944094,QQQ,512.1599731445312,7007049.359970748,4321801.417691775,11328850.777662523,2024-11-13
2024-11-13 10:43:41.282943,SPY,597.3499755859375,11480204.840369407,10369995.368545128,21850200.208914533,2024-11-13
2024-11-13 10:43:43.581447,QQQ,511.1950073242188,4552551.008628484,7281493.6194751235,11834044.628103606,2024-11-13
2024-11-13 10:48:45.764789,SPY,597.989990234375,15674571.508288052,8030511.529712301,23705083.03800036,2024-11-13
2024-11-13 10:48:47.992385,QQQ,512.2100219726562,6229602.849646506,5081762.430855167,11311365.280501671,2024-11-13
2024-11-13 10:53:50.333722,SPY,598.0999755859375,13383277.638153972,7883377.584396698,21266655.222550668,2024-11-13
2024-11-13 10:53:52.444144,QQQ,512.5800170898438,8836521.771041064,4426080.473079059,13262602.244120125,2024-11-13
2024-11-13 10:58:54.800852,SPY,598.0391845703125,15535368.007986017,9221115.907682303,24756483.91566832,2024-11-13
2024-11-13 10:58:56.928287,QQQ,512.510009765625,7209824.944504673,5422871.16700021,12632696.111504884,2024-11-13
2024-11-13 11:03:59.169034,SPY,598.2000122070312,17976237.06716533,8734738.558668392,26710975.62583372,2024-11-13
2024-11-13 11:04:01.388709,QQQ,512.7000122070312,7779812.634227944,5210699.969451728,12990512.603679672,2024-11-13
2024-11-13 11:09:04.292635,SPY,598.5377807617188,18483758.052797027,8082285.725747794,26566043.77854482,2024-11-13
2024-11-13 11:09:07.477611,QQQ,513.0599975585938,7182925.511775884,4512672.518221372,11695598.029997256,2024-11-13
2024-11-13 11:14:10.065053,SPY,598.60498046875,10530887.552731128,7647294.033767515,18178181.58649864,2024-11-13
2024-11-13 11:14:12.349727,QQQ,513.030029296875,10943560.941597676,4127413.273894854,15070974.21549253,2024-11-13
2024-11-13 11:19:14.576350,SPY,598.7098999023438,19676741.856508624,8306225.674319611,27982967.53082824,2024-11-13
2024-11-13 11:19:16.900013,QQQ,513.3300170898438,9994187.225215849,4498205.726716659,14492392.951932508,2024-11-13
2024-11-13 11:24:19.185860,SPY,598.3099975585938,19112106.13219732,10021719.815081174,29133825.94727849,2024-11-13
2024-11-13 11:24:21.441346,QQQ,512.8599853515625,9338837.93101849,5783896.112548537,15122734.043567028,2024-11-13
2024-11-13 11:29:23.765727,SPY,598.3975219726562,18522539.028509,10049593.008925777,28572132.03743478,2024-11-13
2024-11-13 11:29:25.915778,QQQ,513.0349731445312,9876652.543827824,5469333.147926748,15345985.691754572,2024-11-13
2024-11-13 11:34:28.133631,SPY,598.3900756835938,20155274.86912937,10560384.715609169,30715659.584738538,2024-11-13
2024-11-13 11:34:30.379552,QQQ,513.0,9648790.692809552,5850578.007590022,15499368.700399574,2024-11-13
2024-11-13 11:39:32.727663,SPY,598.6300048828125,18708854.872258343,10453116.440094683,29161971.31235303,2024-11-13
2024-11-13 11:39:35.037791,QQQ,513.1699829101562,9519011.989354014,5856562.110324762,15375574.099678775,2024-11-13
2024-11-13 11:44:37.429885,SPY,598.4099731445312,17852566.714033645,12146542.863198576,29999109.57723222,2024-11-13
2024-11-13 11:44:40.376584,QQQ,512.7827758789062,8405397.803653285,7190722.107710466,15596119.91136375,2024-11-13
2024-11-13 11:49:42.828497,SPY,598.830078125,21649744.426240403,10355325.053075252,32005069.479315653,2024-11-13
2024-11-13 11:49:45.006484,QQQ,513.4299926757812,9790353.56982089,5836061.616767189,15626415.18658808,2024-11-13
